"ID","MOD13Q1_NDVI_2013_305","MOD13Q1_NDVI_2013_321","MOD13Q1_NDVI_2013_337","MOD13Q1_NDVI_2013_353","MOD13Q1_NDVI_2014_001","MOD13Q1_NDVI_2014_017","MOD13Q1_NDVI_2014_033","MOD13Q1_NDVI_2014_049","MOD13Q1_NDVI_2014_065","MOD13Q1_NDVI_2014_081","MOD13Q1_NDVI_2014_097","MOD13Q1_NDVI_2014_113","MOD13Q1_EVI_2013_305","MOD13Q1_EVI_2013_321","MOD13Q1_EVI_2013_337","MOD13Q1_EVI_2013_353","MOD13Q1_EVI_2014_001","MOD13Q1_EVI_2014_017","MOD13Q1_EVI_2014_033","MOD13Q1_EVI_2014_049","MOD13Q1_EVI_2014_065","MOD13Q1_EVI_2014_081","MOD13Q1_EVI_2014_097","MOD13Q1_EVI_2014_113","MOD13Q1_SAVI_2013_305","MOD13Q1_SAVI_2013_321","MOD13Q1_SAVI_2013_337","MOD13Q1_SAVI_2013_353","MOD13Q1_SAVI_2014_001","MOD13Q1_SAVI_2014_017","MOD13Q1_SAVI_2014_033","MOD13Q1_SAVI_2014_049","MOD13Q1_SAVI_2014_065","MOD13Q1_SAVI_2014_081","MOD13Q1_SAVI_2014_097","MCD15A2H_Lai_2013_305","MCD15A2H_Lai_2013_313","MCD15A2H_Lai_2013_321","MCD15A2H_Lai_2013_329","MCD15A2H_Lai_2013_337","MCD15A2H_Lai_2013_345","MCD15A2H_Lai_2013_361","MCD15A2H_Lai_2014_001","MCD15A2H_Lai_2014_009","MCD15A2H_Lai_2014_017","MCD15A2H_Lai_2014_025","MCD15A2H_Lai_2014_033","MCD15A2H_Lai_2014_041","MCD15A2H_Lai_2014_049","MCD15A2H_Lai_2014_057","MCD15A2H_Lai_2014_065","MCD15A2H_Lai_2014_073","MCD15A2H_Lai_2014_081","MCD15A2H_Lai_2014_089","MCD15A2H_Lai_2014_097","MCD15A2H_Lai_2014_105","MCD15A2H_Lai_2014_113","MOD16A2_PET_500m_2013_305","MOD16A2_PET_500m_2013_313","MOD16A2_PET_500m_2013_329","MOD16A2_PET_500m_2013_337","MOD16A2_PET_500m_2013_345","MOD16A2_PET_500m_2013_361","MOD16A2_PET_500m_2014_001","MOD16A2_PET_500m_2014_009","MOD16A2_PET_500m_2014_017","MOD16A2_PET_500m_2014_025","MOD16A2_PET_500m_2014_033","MOD16A2_PET_500m_2014_041","MOD16A2_PET_500m_2014_049","MOD16A2_PET_500m_2014_057","MOD16A2_PET_500m_2014_065","MOD16A2_PET_500m_2014_073","MOD16A2_PET_500m_2014_081","MOD16A2_PET_500m_2014_089","MOD16A2_PET_500m_2014_097","MOD16A2_PET_500m_2014_105","MOD16A2_PET_500m_2014_113"
6757,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6758,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6759,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6760,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6761,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6762,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6763,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6764,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6765,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6766,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6767,0.745,0.7016,0.5885,0.4756,0.5493,0.4752,0.5048,0.6491,0.7297,0.6889,0.6876,0.4966,0.4325,0.4559,0.3132,0.2262,0.2774,0.2001,0.2143,0.3855,0.4397,0.3856,0.4942,0.2892,1.1173,1.0523,0.8827,0.7134,0.8239,0.7126,0.7571,0.9735,1.0945,1.0332,1.0313,19,13,10,6,5,5,7,7,6,10,9,9,11,14,15,17,19,20,17,19,13,14,449,32765,32765,32765,347,208,32765,32765,414,32765,32765,32765,32765,542,617,629,585,514,535,567,503
6768,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6769,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6770,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6771,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6772,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6773,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6774,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6776,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6777,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6779,0.7365,0.5383,0.6387,0.6687,0.6203,0.6115,0.5804,0.6332,0.6805,0.7446,0.6738,0.5186,0.4261,0.2469,0.3383,0.3511,0.3077,0.3149,0.2797,0.2843,0.396,0.4437,0.4307,0.3427,1.1046,0.8074,0.9579,1.003,0.9303,0.9172,0.8705,0.9496,1.0206,1.1168,1.0106,15,16,12,11,9,10,14,14,7,6,6,10,8,8,14,16,17,19,19,15,16,11,32765,383,32765,285,306,32765,32765,234,32765,419,473,442,32765,489,556,634,32765,657,677,698,723
6781,0,0,0.0998,0.1532,0.1532,0.0943,0.1319,0.0472,0.2098,0.1987,0.1494,0.1463,0,0,0.041,0.0692,0.0692,0.039,0.0585,0.0156,0.08,0.0721,0.0551,0.0584,0,0,0.1497,0.2299,0.2299,0.1415,0.1979,0.0708,0.3147,0.298,0.2241,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765
6782,0,0,0.0998,0.1532,0.1532,0.0943,0.1319,0.0472,0.2098,0.1987,0.1494,0.1463,0,0,0.041,0.0692,0.0692,0.039,0.0585,0.0156,0.08,0.0721,0.0551,0.0584,0,0,0.1497,0.2299,0.2299,0.1415,0.1979,0.0708,0.3147,0.298,0.2241,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765
6783,0,0,0.0998,0.1532,0.1532,0.0943,0.1319,0.0472,0.2098,0.1987,0.1494,0.1463,0,0,0.041,0.0692,0.0692,0.039,0.0585,0.0156,0.08,0.0721,0.0551,0.0584,0,0,0.1497,0.2299,0.2299,0.1415,0.1979,0.0708,0.3147,0.298,0.2241,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765,32765
6799,0.7519,0.7422,0.603,0.5687,0.5687,0.5981,0.665,0.6632,0.4447,0.5213,0.4752,0.4622,0.4953,0.5895,0.3937,0.3095,0.3313,0.3669,0.4053,0.4188,0.2543,0.3589,0.3277,0.3364,1.1278,1.1132,0.9045,0.8531,0.8531,0.897,0.9973,0.9948,0.667,0.7819,0.7128,16,24,14,13,10,10,10,10,10,8,10,12,10,14,7,11,8,9,11,14,10,11,411,392,334,343,32765,32765,32765,32765,32765,402,444,32765,475,552,590,630,583,601,588,668,622
6800,0.7519,0.7422,0.603,0.5687,0.5687,0.5981,0.665,0.6632,0.4447,0.5213,0.4752,0.4622,0.4953,0.5895,0.3937,0.3095,0.3313,0.3669,0.4053,0.4188,0.2543,0.3589,0.3277,0.3364,1.1278,1.1132,0.9045,0.8531,0.8531,0.897,0.9973,0.9948,0.667,0.7819,0.7128,16,24,14,13,10,10,10,10,10,8,10,12,10,14,7,11,8,9,11,14,10,11,411,392,334,343,32765,32765,32765,32765,32765,402,444,32765,475,552,590,630,583,601,588,668,622
6804,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6805,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6806,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6807,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6808,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6809,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6810,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6811,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6812,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6813,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6814,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6815,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6823,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6824,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6825,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6826,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6827,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6828,0.8366,0.6652,0.421,0.2396,0.1951,0.2169,0.2829,0.437,0.3934,0.4355,0.4663,0.2979,0.554,0.4126,0.255,0.143,0.1067,0.114,0.1425,0.2874,0.3002,0.3061,0.3172,0.1282,1.2547,0.9977,0.6315,0.3594,0.2927,0.3254,0.4243,0.6554,0.5901,0.6533,0.6994,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6829,0.7498,0.6398,0.2819,0.2008,0.2008,0.2185,0.2694,0.4174,0.3158,0.3348,0.2776,0.2033,0.4339,0.3801,0.1516,0.107,0.107,0.1238,0.1525,0.2786,0.2207,0.2115,0.1933,0.1602,1.1246,0.9596,0.4229,0.3013,0.3013,0.3277,0.4041,0.6261,0.4737,0.5022,0.4165,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764,32764
6830,0.7519,0.7422,0.603,0.5687,0.5687,0.5981,0.665,0.6632,0.4447,0.5213,0.4752,0.4622,0.4953,0.5895,0.3937,0.3095,0.3313,0.3669,0.4053,0.4188,0.2543,0.3589,0.3277,0.3364,1.1278,1.1132,0.9045,0.8531,0.8531,0.897,0.9973,0.9948,0.667,0.7819,0.7128,16,24,14,13,10,10,10,10,10,8,10,12,10,14,7,11,8,9,11,14,10,11,411,392,334,343,32765,32765,32765,32765,32765,402,444,32765,475,552,590,630,583,601,588,668,622
